seqID,marker,cluster_id,cluster_probability
JN563860.1,LSU,5967,1.0
JN641263.1,LSU,-1,0.0
JN642234.1,LSU,3963,0.96740776
JN642235.1,LSU,3764,0.72911423
JN642241.1,LSU,801,1.0
JN656178.1,LSU,-1,0.0
JN673029.1,LSU,8706,1.0
JN673040.1,LSU,1984,1.0
JN673052.1,LSU,1649,1.0
JN681031.1,LSU,7438,1.0
JN681045.1,LSU,1148,1.0
JN939182.1,LSU,1833,1.0
JN939188.1,LSU,1210,1.0
JN939363.1,LSU,6486,0.5668141
JN939561.1,LSU,9086,0.93350744
JN939576.1,LSU,1957,1.0
JN939577.1,LSU,11377,1.0
JN939932.1,LSU,-1,0.0
JN940590.1,LSU,5475,0.7838455
JN940596.1,LSU,22046,1.0
JN940805.1,LSU,7434,1.0
JN940810.1,LSU,7434,1.0
JN940876.1,LSU,22778,1.0
JN940877.1,LSU,-1,0.0
JN944394.1,LSU,-1,0.0
JN974921.1,LSU,10712,1.0
JN974991.1,LSU,8417,1.0
JN975002.1,LSU,23550,0.90246975
JN975006.1,LSU,13977,1.0
JQ003688.1,LSU,10861,1.0
JQ003689.1,LSU,15773,1.0
JQ003697.1,LSU,11093,0.9475958
JQ003701.1,LSU,1957,1.0
JQ034423.1,LSU,5529,0.69440204
JQ034425.1,LSU,-1,0.0
JQ067901.1,LSU,3075,0.83763564
JQ067903.1,LSU,-1,0.0
JQ071523.1,LSU,12398,0.91805476
JQ085922.1,LSU,10333,1.0
JQ172790.1,LSU,16167,1.0
JQ247712.1,LSU,-1,0.0
JQ256438.1,LSU,-1,0.0
JQ256441.1,LSU,2440,1.0
JQ279153.1,LSU,-1,0.0
JQ279154.1,LSU,-1,0.0
JQ279155.1,LSU,4717,1.0
JQ279190.1,LSU,542,0.849966
JQ279192.1,LSU,-1,0.0
JQ279195.1,LSU,5311,1.0
JQ279196.1,LSU,-1,0.0
JQ279197.1,LSU,542,1.0
JQ279222.1,LSU,-1,0.0
JQ279641.1,LSU,2061,1.0
JQ279667.1,LSU,2061,1.0
JQ279679.1,LSU,8485,1.0
JQ279681.1,LSU,14793,0.9114681
JQ287642.1,LSU,-1,0.0
JQ301544.1,LSU,12398,1.0
JQ301545.1,LSU,-1,0.0
JQ301546.1,LSU,-1,0.0
JQ301553.1,LSU,-1,0.0
JQ301554.1,LSU,8834,0.60216147
JQ301557.1,LSU,17676,1.0
JQ301558.1,LSU,17676,0.9133473
JQ301565.1,LSU,17105,1.0
JQ301566.1,LSU,9889,1.0
JQ301568.1,LSU,16656,1.0
JQ301570.1,LSU,-1,0.0
JQ301576.1,LSU,22838,1.0
JQ301583.1,LSU,8834,1.0
JQ301585.1,LSU,23278,1.0
JQ301587.1,LSU,6958,1.0
JQ301588.1,LSU,8834,0.58681744
JQ301589.1,LSU,23278,1.0
JQ301592.1,LSU,9736,1.0
JQ301593.1,LSU,-1,0.0
JQ301594.1,LSU,3580,0.7093201
JQ313559.1,LSU,5451,1.0
JQ314391.1,LSU,15178,1.0
JQ319676.1,LSU,8694,1.0
JQ319677.1,LSU,9269,0.8605545
JQ319689.1,LSU,16167,0.8364047
JQ319697.1,LSU,5991,1.0
JQ319698.1,LSU,5991,1.0
JQ319706.1,LSU,5451,0.9615704
JQ349090.1,LSU,1889,1.0
JQ349094.1,LSU,4684,1.0
JQ349100.1,LSU,17254,1.0
JQ349103.1,LSU,5883,0.9226236
JQ415933.1,LSU,-1,0.0
JQ415939.1,LSU,-1,0.0
JQ415942.1,LSU,7049,1.0
JQ429232.1,LSU,2121,1.0
JQ655450.1,LSU,-1,0.0
JQ694144.1,LSU,-1,0.0
JQ694147.1,LSU,-1,0.0
JQ735990.1,LSU,5831,0.6455523
JQ735992.1,LSU,5033,1.0
JQ735996.1,LSU,-1,0.0
JQ780423.1,LSU,10140,1.0
JQ780441.1,LSU,13573,1.0
JQ780442.1,LSU,1652,1.0
JQ797671.1,LSU,-1,0.0
JQ798612.1,LSU,82,0.10313377
JQ798628.1,LSU,-1,0.0
JQ798632.1,LSU,-1,0.0
JQ798635.1,LSU,-1,0.0
JQ798639.1,LSU,15974,0.9726836
JQ798674.1,LSU,-1,0.0
JQ810724.1,LSU,5006,0.89287484
JQ815407.1,LSU,4474,1.0
JQ815409.1,LSU,13766,1.0
JQ815427.1,LSU,8178,0.97300917
JQ838238.1,LSU,-1,0.0
JQ862618.1,LSU,12059,1.0
JQ927473.1,LSU,11202,0.9743343
JQ967199.1,LSU,24183,1.0
JQ967202.1,LSU,6980,1.0
JQ967211.1,LSU,6980,1.0
JQ967216.1,LSU,11204,1.0
JQ990741.1,LSU,-1,0.0
JX069826.1,LSU,19080,1.0
JX076810.1,LSU,4912,1.0
JX083929.1,LSU,-1,0.0
JX110737.1,LSU,5650,1.0
JX112904.1,LSU,15636,1.0
JX115217.1,LSU,3996,1.0
JX118801.1,LSU,5931,1.0
JX118811.1,LSU,-1,0.0
JX141471.1,LSU,21611,1.0
JX181942.1,LSU,4004,1.0
JX242592.1,LSU,452,0.7230958
JX242603.1,LSU,328,1.0
JX403808.1,LSU,2880,1.0
JX403810.1,LSU,-1,0.0
JX436350.1,LSU,-1,0.0
JX444872.1,LSU,12692,0.8761594
JX460989.1,LSU,3332,0.84436905
JX460991.1,LSU,7250,1.0
JX460992.1,LSU,1333,1.0
JX464131.1,LSU,5046,0.7399522
JX474864.1,LSU,800,1.0
JX494267.1,LSU,872,1.0
JX494274.1,LSU,1961,1.0
JX494276.1,LSU,4017,1.0
JX494278.1,LSU,9794,1.0
JX494279.1,LSU,872,0.7448426
JX514167.1,LSU,8694,0.7468678
JX644049.1,LSU,10939,1.0
JX669875.1,LSU,-1,0.0
JX669876.1,LSU,8712,1.0
JX845044.1,LSU,-1,0.0
JX865372.1,LSU,3576,0.86598206
JX889673.1,LSU,-1,0.0
JX889674.1,LSU,-1,0.0
JX889675.1,LSU,-1,0.0
JX892946.1,LSU,5148,0.6080809
JX912175.1,LSU,3572,0.7215171
JX912182.1,LSU,1720,0.7881952
JX968267.1,LSU,8257,0.96661276
JX975626.1,LSU,-1,0.0
JX975649.1,LSU,-1,0.0
JX975694.1,LSU,-1,0.0
JX984540.1,LSU,12346,1.0
JX992906.1,LSU,1845,1.0
KC012655.1,LSU,-1,0.0
KC012657.1,LSU,2891,1.0
KC012659.1,LSU,2891,0.876511
KC012660.1,LSU,-1,0.0
KC017761.1,LSU,10939,1.0
KC017762.1,LSU,23550,1.0
KC017766.1,LSU,8194,1.0
KC017767.1,LSU,1465,1.0
KC020143.1,LSU,5527,1.0
KC020478.1,LSU,-1,0.0
KC109991.1,LSU,4351,0.9326136
KC109995.1,LSU,-1,0.0
KC109996.1,LSU,-1,0.0
KC110000.1,LSU,-1,0.0
KC110001.1,LSU,-1,0.0
KC110003.1,LSU,-1,0.0
KC110004.1,LSU,5125,1.0
KC110005.1,LSU,-1,0.0
KC110006.1,LSU,595,1.0
KC110007.1,LSU,-1,0.0
KC110010.1,LSU,671,1.0
KC110011.1,LSU,-1,0.0
KC110012.1,LSU,-1,0.0
KC110018.1,LSU,-1,0.0
KC110022.1,LSU,6126,1.0
KC110024.1,LSU,-1,0.0
KC110026.1,LSU,-1,0.0
KC110032.1,LSU,4351,0.8067276
KC110034.1,LSU,-1,0.0
KC110035.1,LSU,-1,0.0
KC110036.1,LSU,-1,0.0
KC110037.1,LSU,7699,0.84469676
KC181924.1,LSU,-1,0.0
KC222139.1,LSU,4129,1.0
KC222142.1,LSU,5141,1.0
KC315869.1,LSU,-1,0.0
KC315875.1,LSU,-1,0.0
KC429510.1,LSU,-1,0.0
KC439919.1,LSU,-1,0.0
KC439925.1,LSU,-1,0.0
KC455258.1,LSU,3786,0.8063914
KC455260.1,LSU,8401,1.0
KC462026.1,LSU,120,1.0
KC495032.1,LSU,-1,0.0
KC513080.1,LSU,3810,1.0
KC513091.1,LSU,4549,1.0
KC513102.1,LSU,-1,0.0
KC529532.1,LSU,3661,1.0
KC529533.1,LSU,3661,0.75696206
KC529539.1,LSU,-1,0.0
KC529540.1,LSU,5811,1.0
KC529541.1,LSU,-1,0.0
KC529543.1,LSU,-1,0.0
KC529544.1,LSU,1703,1.0
KC529545.1,LSU,1703,0.71085465
KC529546.1,LSU,16847,1.0
KC529549.1,LSU,3605,1.0
KC529550.1,LSU,-1,0.0
KC529551.1,LSU,2176,1.0
KC529552.1,LSU,17448,0.8485057
KC529553.1,LSU,3605,1.0
KC529554.1,LSU,5650,1.0
KC529556.1,LSU,6594,0.7925
KC529558.1,LSU,3661,0.75295204
KC529562.1,LSU,5347,1.0
KC529564.1,LSU,-1,0.0
KC529565.1,LSU,-1,0.0
KC529568.1,LSU,9301,0.7377354
KC529569.1,LSU,4829,0.7243292
KC529574.1,LSU,-1,0.0
KC529576.1,LSU,-1,0.0
KC529579.1,LSU,-1,0.0
KC529581.1,LSU,-1,0.0
KC529584.1,LSU,3852,1.0
KC529596.1,LSU,-1,0.0
KC529607.1,LSU,-1,0.0
KC529614.1,LSU,-1,0.0
KC529615.1,LSU,2089,1.0
KC529616.1,LSU,-1,0.0
KC529617.1,LSU,-1,0.0
KC529619.1,LSU,4954,1.0
KC529620.1,LSU,1751,1.0
KC529621.1,LSU,2158,1.0
KC529623.1,LSU,-1,0.0
KC529624.1,LSU,2089,1.0
KC529625.1,LSU,-1,0.0
KC529626.1,LSU,1349,0.9909767
KC529627.1,LSU,-1,0.0
KC529628.1,LSU,-1,0.0
KC529629.1,LSU,-1,0.0
KC529635.1,LSU,-1,0.0
KC529636.1,LSU,16847,1.0
KC529637.1,LSU,-1,0.0
KC529638.1,LSU,9301,1.0
KC529639.1,LSU,6413,1.0
KC529641.1,LSU,-1,0.0
KC555567.1,LSU,4519,1.0
KC581955.1,LSU,160,1.0
KC582008.1,LSU,-1,0.0
KC595250.1,LSU,12533,0.87993485
KC595252.1,LSU,-1,0.0
KC602397.1,LSU,-1,0.0
KC602398.1,LSU,6105,1.0
KC751517.1,LSU,6251,1.0
KC782528.1,LSU,3824,1.0
KC832958.1,LSU,-1,0.0
KC832959.1,LSU,-1,0.0
KC832960.1,LSU,2658,0.1352688
KC832961.1,LSU,-1,0.0
KC832966.1,LSU,-1,0.0
KC834021.1,LSU,5278,0.8649348
KC834026.1,LSU,-1,0.0
KC893670.1,LSU,-1,0.0
KC894853.1,LSU,5609,0.3832984
KC934931.1,LSU,-1,0.0
KC971066.1,LSU,-1,0.0
KC971074.1,LSU,9546,1.0
KC971075.1,LSU,-1,0.0
KC971076.1,LSU,11330,0.46910045
KC971077.1,LSU,13153,1.0
KC971082.1,LSU,12276,0.14247793
KC971083.1,LSU,-1,0.0
KC971084.1,LSU,-1,0.0
KC971086.1,LSU,4435,1.0
KC971087.1,LSU,-1,0.0
KC971088.1,LSU,23217,1.0
KC989708.1,LSU,7504,1.0
KC989709.1,LSU,8034,1.0
KC989713.1,LSU,4771,1.0
KC989731.1,LSU,-1,0.0
KC989733.1,LSU,1767,0.6148818
KC989736.1,LSU,-1,0.0
KC989737.1,LSU,-1,0.0
KC999902.1,LSU,7252,1.0
KF030352.1,LSU,3136,0.83138037
KF030353.1,LSU,19861,1.0
KF031536.1,LSU,4512,1.0
KF038314.1,LSU,9839,1.0
KF157986.1,LSU,4017,1.0
KF157988.1,LSU,8320,1.0
KF176962.1,LSU,12533,1.0
KF176965.1,LSU,6832,1.0
KF182612.1,LSU,-1,0.0
KF182637.1,LSU,3112,1.0
KF225601.1,LSU,5579,0.93449855
KF258730.1,LSU,-1,0.0
KF273144.1,LSU,10361,1.0
KF282651.1,LSU,195,1.0
KF282653.1,LSU,-1,0.0
KF282654.1,LSU,-1,0.0
KF282656.1,LSU,9736,0.95128816
KF282666.1,LSU,-1,0.0
KF282668.1,LSU,8834,0.7407784
KF282669.1,LSU,19493,0.7763294
KF286988.1,LSU,-1,0.0
KF291056.1,LSU,-1,0.0
KF291141.1,LSU,7458,0.7442194
KF291180.1,LSU,19392,0.9882018
KF291189.1,LSU,-1,0.0
KF291190.1,LSU,19080,0.9351093
KF291208.1,LSU,9876,1.0
KF291223.1,LSU,-1,0.0
KF294602.1,LSU,-1,0.0
KF294620.1,LSU,-1,0.0
KF294621.1,LSU,5475,1.0
KF294622.1,LSU,3572,0.8827965
KF294624.1,LSU,2311,1.0
KF294628.1,LSU,-1,0.0
KF294645.1,LSU,5475,1.0
KF294657.1,LSU,7094,1.0
KF294663.1,LSU,1773,1.0
KF297999.1,LSU,-1,0.0
KF306415.1,LSU,2990,1.0
KF381547.1,LSU,10659,0.938438
KF381549.1,LSU,10841,1.0
KF443243.1,LSU,12237,1.0
KF443244.1,LSU,-1,0.0
KF443253.1,LSU,-1,0.0
KF443258.1,LSU,-1,0.0
KF511803.1,LSU,-1,0.0
KF516971.1,LSU,-1,0.0
KF528104.1,LSU,13414,1.0
KF528122.1,LSU,17326,1.0
KF528135.1,LSU,-1,0.0
KF557694.1,LSU,7283,1.0
KF615783.1,LSU,9908,1.0
KF636774.1,LSU,7386,1.0
KF680778.1,LSU,12692,1.0
KF680791.1,LSU,3576,0.85613745
KF696633.1,LSU,-1,0.0
KF696650.1,LSU,-1,0.0
KF697331.1,LSU,-1,0.0
KF697335.1,LSU,-1,0.0
KF697336.1,LSU,4129,1.0
KF697337.1,LSU,3544,0.8152027
KF697338.1,LSU,2800,1.0
KF697341.1,LSU,-1,0.0
KF697342.1,LSU,-1,0.0
KF698755.1,LSU,4635,1.0
KF698759.1,LSU,5943,1.0
KF741634.1,LSU,-1,0.0
KF741644.1,LSU,-1,0.0
KF741653.1,LSU,4375,0.262114
KF741655.1,LSU,-1,0.0
KF741657.1,LSU,5793,1.0
KF741658.1,LSU,-1,0.0
KF765604.1,LSU,3327,1.0
KF765606.1,LSU,5139,0.46929994
KF765607.1,LSU,5139,0.4677158
KF765608.1,LSU,3221,1.0
KF765610.1,LSU,26857,1.0
KF765613.1,LSU,-1,0.0
KF765614.1,LSU,26857,1.0
KF765615.1,LSU,1466,0.9625707
KF765616.1,LSU,2293,1.0
KF765619.1,LSU,-1,0.0
KF765620.1,LSU,397,0.75422245
KF816227.1,LSU,-1,0.0
KF816228.1,LSU,4168,1.0
KF819359.1,LSU,1637,1.0
KF827439.1,LSU,2307,1.0
KF828235.1,LSU,2108,1.0
KF828239.1,LSU,-1,0.0
KF828242.1,LSU,-1,0.0
KF828244.1,LSU,-1,0.0
KF828250.1,LSU,4650,0.80073065
KF828263.1,LSU,265,0.9361107
KF828283.1,LSU,-1,0.0
KF828284.1,LSU,3033,0.68832564
KF833359.1,LSU,2440,1.0
KF833361.1,LSU,2440,0.8492561
KF845949.1,LSU,13856,0.77781105
KF851676.1,LSU,4027,1.0
KF851740.1,LSU,4723,1.0
KF896248.1,LSU,13414,1.0
KF907821.1,LSU,-1,0.0
KF907824.1,LSU,-1,0.0
KF914916.1,LSU,3163,0.8718555
KF921331.1,LSU,2520,1.0
KF937290.1,LSU,-1,0.0
KF951306.1,LSU,12059,1.0
KF951316.1,LSU,15636,0.99578947
KF993388.1,LSU,15182,1.0
KF993391.1,LSU,8511,1.0
KF993394.1,LSU,-1,0.0
KJ023009.1,LSU,6722,1.0
KJ023010.1,LSU,-1,0.0
KJ023011.1,LSU,3206,1.0
KJ023061.1,LSU,-1,0.0
KJ141193.1,LSU,16263,1.0
KJ144173.1,LSU,-1,0.0
KJ144178.1,LSU,2544,1.0
KJ150471.1,LSU,5932,1.0
KJ366156.1,LSU,-1,0.0
KJ396588.1,LSU,-1,0.0
KJ396590.1,LSU,-1,0.0
KJ396593.1,LSU,176,0.86370873
KJ417180.1,LSU,7049,0.8410873
KJ417219.1,LSU,16020,1.0
KJ417225.1,LSU,7549,0.43086994
KJ417241.1,LSU,2469,1.0
KJ425452.1,LSU,-1,0.0
KJ462351.1,LSU,21169,1.0
KJ462355.1,LSU,-1,0.0
KJ462359.1,LSU,-1,0.0
KJ462366.1,LSU,6958,1.0
KJ483036.1,LSU,4824,1.0
KJ483037.1,LSU,25804,1.0
KJ483038.1,LSU,-1,0.0
KJ483040.1,LSU,-1,0.0
KJ483048.1,LSU,-1,0.0
KJ483049.1,LSU,457,1.0
KJ503275.1,LSU,736,1.0
KJ508359.1,LSU,2512,1.0
KJ508391.1,LSU,-1,0.0
KJ508393.1,LSU,-1,0.0
KJ508395.1,LSU,-1,0.0
KJ523211.1,LSU,-1,0.0
KJ523222.1,LSU,-1,0.0
KJ524908.1,LSU,11421,1.0
KJ559563.1,LSU,5149,1.0
KJ559568.1,LSU,5596,0.75213945
KJ590837.1,LSU,4759,0.7084973
KJ599722.1,LSU,1703,0.6010302
KJ599723.1,LSU,2933,0.7039066
KJ599724.1,LSU,-1,0.0
KJ610039.1,LSU,5325,1.0
KJ610040.1,LSU,-1,0.0
KJ631046.1,LSU,-1,0.0
KJ682385.1,LSU,-1,0.0
KJ682387.1,LSU,-1,0.0
KJ682405.1,LSU,6074,0.98908234
KJ682409.1,LSU,9444,1.0
KJ682429.1,LSU,-1,0.0
KJ682433.1,LSU,1698,1.0
KJ682440.1,LSU,20026,1.0
KJ682442.1,LSU,-1,0.0
KJ682443.1,LSU,6074,0.8876602
KJ682444.1,LSU,-1,0.0
KJ684975.1,LSU,-1,0.0
KJ684978.1,LSU,-1,0.0
KJ698637.1,LSU,20484,1.0
KJ702358.1,LSU,-1,0.0
KJ729904.1,LSU,10975,1.0
KJ734267.1,LSU,11041,0.9257912
KJ741233.1,LSU,3346,1.0
KJ743252.1,LSU,1708,1.0
KJ766519.1,LSU,-1,0.0
KJ766530.1,LSU,8405,1.0
KJ766541.1,LSU,-1,0.0
KJ766543.1,LSU,4761,1.0
KJ766545.1,LSU,1315,1.0
KJ766547.1,LSU,5032,0.8853777
KJ766548.1,LSU,5032,1.0
KJ766553.1,LSU,8317,1.0
KJ766555.1,LSU,5484,1.0
KJ766559.1,LSU,7354,1.0
KJ766562.1,LSU,-1,0.0
KJ766563.1,LSU,12533,1.0
KJ766564.1,LSU,-1,0.0
KJ766568.1,LSU,-1,0.0
KJ766573.1,LSU,11522,1.0
KJ766576.1,LSU,447,1.0
KJ766588.1,LSU,-1,0.0
KJ766594.1,LSU,5032,0.85018694
KJ766604.1,LSU,8401,0.8580185
KJ766608.1,LSU,3580,0.7383517
KJ766609.1,LSU,1275,1.0
KJ766615.1,LSU,-1,0.0
KJ766622.1,LSU,4761,0.91112155
KJ766623.1,LSU,5046,1.0
KJ766625.1,LSU,3791,1.0
KJ766628.1,LSU,15471,0.675486
KJ766632.1,LSU,12398,1.0
KJ766635.1,LSU,-1,0.0
KJ766640.1,LSU,-1,0.0
KJ766642.1,LSU,-1,0.0
KJ766648.1,LSU,2462,1.0
KJ766652.1,LSU,8317,1.0
KJ766653.1,LSU,1964,0.88477117
KJ766661.1,LSU,-1,0.0
KJ766667.1,LSU,-1,0.0
KJ766669.1,LSU,5527,1.0
KJ766675.1,LSU,3611,0.82823145
KJ766680.1,LSU,-1,0.0
KJ767188.1,LSU,-1,0.0
KJ807073.1,LSU,11377,0.62116563
KJ807079.1,LSU,12333,1.0
KJ807080.1,LSU,11204,1.0
KJ807083.1,LSU,-1,0.0
KJ807085.1,LSU,13856,0.8917962
KJ807088.1,LSU,8405,1.0
KJ810607.1,LSU,5230,1.0
KJ844901.1,LSU,6832,1.0
KJ844907.1,LSU,-1,0.0
KJ844946.1,LSU,-1,0.0
KJ844954.1,LSU,-1,0.0
KJ845002.1,LSU,-1,0.0
KJ845026.1,LSU,-1,0.0
KJ845032.1,LSU,-1,0.0
KJ845082.1,LSU,8676,1.0
KJ845093.1,LSU,9720,1.0
KJ845097.1,LSU,4475,1.0
KJ845110.1,LSU,-1,0.0
KJ845111.1,LSU,-1,0.0
KJ859896.1,LSU,23,0.71443146
KJ860035.1,LSU,252,1.0
KJ860056.1,LSU,-1,0.0
KJ869225.1,LSU,18747,0.84877014
KJ887485.1,LSU,-1,0.0
KJ887488.1,LSU,6413,1.0
KJ887489.1,LSU,-1,0.0
KJ887490.1,LSU,2443,1.0
KJ887491.1,LSU,-1,0.0
KJ887493.1,LSU,-1,0.0
KJ887496.1,LSU,2465,1.0
KJ887497.1,LSU,-1,0.0
KJ887498.1,LSU,4478,1.0
KJ887500.1,LSU,6074,1.0
KJ887502.1,LSU,8225,1.0
KJ887503.1,LSU,6713,1.0
KJ887504.1,LSU,-1,0.0
KJ887505.1,LSU,5219,0.6888712
KJ887507.1,LSU,-1,0.0
KJ887509.1,LSU,11604,1.0
KJ887515.1,LSU,6813,0.95110327
KJ887516.1,LSU,4478,0.9578522
KJ887519.1,LSU,-1,0.0
KJ887520.1,LSU,-1,0.0
KJ887523.1,LSU,-1,0.0
KJ887524.1,LSU,8225,1.0
KJ887525.1,LSU,3094,0.62777966
KJ887526.1,LSU,3880,1.0
KJ887527.1,LSU,2981,1.0
KJ887533.1,LSU,-1,0.0
KJ887534.1,LSU,2465,1.0
KJ887535.1,LSU,3309,0.73857224
KJ887537.1,LSU,2443,0.95125693
KJ887542.1,LSU,10196,1.0
KJ887544.1,LSU,3779,1.0
KJ887548.1,LSU,-1,0.0
KJ887549.1,LSU,-1,0.0
KJ887550.1,LSU,-1,0.0
KJ887552.1,LSU,3779,1.0
KJ887553.1,LSU,-1,0.0
KJ887554.1,LSU,-1,0.0
KJ887556.1,LSU,-1,0.0
KJ887558.1,LSU,3875,1.0
KJ887559.1,LSU,6713,1.0
KJ887561.1,LSU,-1,0.0
KJ887562.1,LSU,-1,0.0
KJ887563.1,LSU,-1,0.0
KJ887565.1,LSU,-1,0.0
KJ887568.1,LSU,-1,0.0
KJ887572.1,LSU,3880,1.0
KJ887573.1,LSU,5811,0.8514418
KJ961209.1,LSU,5007,0.9495313
KM005753.1,LSU,24,1.0
KM055249.1,LSU,-1,0.0
KM085176.1,LSU,792,0.930954
KM103411.1,LSU,764,1.0
KM103412.1,LSU,1827,0.89603734
KM103413.1,LSU,1643,1.0
KM103414.1,LSU,1827,0.78585607
KM103416.1,LSU,2520,0.9820763
KM103418.1,LSU,1089,1.0
KM103420.1,LSU,1344,1.0
KM103421.1,LSU,10154,1.0
KM103422.1,LSU,6473,1.0
KM103425.1,LSU,3665,1.0
KM103426.1,LSU,14652,1.0
KM103427.1,LSU,11793,1.0
KM103432.1,LSU,15068,1.0
KM103434.1,LSU,15068,1.0
KM103435.1,LSU,-1,0.0
KM103436.1,LSU,14652,0.7046754
KM103440.1,LSU,-1,0.0
KM103442.1,LSU,-1,0.0
KM103444.1,LSU,-1,0.0
KM103445.1,LSU,12170,1.0
KM103447.1,LSU,643,1.0
KM103449.1,LSU,-1,0.0
KM103450.1,LSU,-1,0.0
KM103452.1,LSU,-1,0.0
KM103454.1,LSU,-1,0.0
KM103455.1,LSU,2520,1.0
KM103456.1,LSU,2946,0.5457775
KM103457.1,LSU,2728,1.0
KM103459.1,LSU,5037,1.0
KM103460.1,LSU,-1,0.0
KM103461.1,LSU,-1,0.0
KM103462.1,LSU,-1,0.0
KM103464.1,LSU,4748,1.0
KM103465.1,LSU,614,0.9157841
KM103467.1,LSU,5037,1.0
KM103471.1,LSU,397,0.6786529
KM103473.1,LSU,16421,1.0
KM103474.1,LSU,2728,1.0
KM103476.1,LSU,5781,1.0
KM103480.1,LSU,5781,1.0
KM103481.1,LSU,-1,0.0
KM103482.1,LSU,16421,1.0
KM103484.1,LSU,14652,1.0
KM103485.1,LSU,-1,0.0
KM103487.1,LSU,-1,0.0
KM103488.1,LSU,1075,1.0
KM103491.1,LSU,-1,0.0
KM103493.1,LSU,-1,0.0
KM103494.1,LSU,8876,1.0
KM103496.1,LSU,-1,0.0
KM103498.1,LSU,-1,0.0
KM103500.1,LSU,-1,0.0
KM103501.1,LSU,-1,0.0
KM103502.1,LSU,-1,0.0
KM103503.1,LSU,3658,1.0
KM103504.1,LSU,8232,1.0
KM103506.1,LSU,643,1.0
KM103507.1,LSU,6473,1.0
KM103510.1,LSU,8876,1.0
KM103511.1,LSU,12170,1.0
KM103512.1,LSU,3658,1.0
KM103514.1,LSU,-1,0.0
KM217545.1,LSU,-1,0.0
KM222175.1,LSU,-1,0.0
KM222178.1,LSU,-1,0.0
KM230447.1,LSU,-1,0.0
KM230450.1,LSU,3968,0.8340144
KM230455.1,LSU,1293,1.0
KM230458.1,LSU,-1,0.0
KM230466.1,LSU,4897,0.7157671
KM230496.1,LSU,6511,1.0
KM230498.1,LSU,8084,1.0
KM230501.1,LSU,6511,0.8803745
KM230513.1,LSU,18845,1.0
KM230515.1,LSU,8084,1.0
KM230520.1,LSU,18845,1.0
KM230522.1,LSU,-1,0.0
KM230531.1,LSU,2796,1.0
KM230542.1,LSU,6901,1.0
KM230551.1,LSU,6347,1.0
KM230557.1,LSU,665,1.0
KM230567.1,LSU,269,1.0
KM230571.1,LSU,5627,1.0
KM230573.1,LSU,8084,0.8868243
KM230585.1,LSU,2796,1.0
KM230586.1,LSU,3968,1.0
KM230598.1,LSU,5395,1.0
KM230601.1,LSU,3935,0.8813461
KM364198.1,LSU,1113,1.0
KM364204.1,LSU,-1,0.0
KM364287.1,LSU,-1,0.0
KM411468.1,LSU,-1,0.0
KM484683.1,LSU,3572,1.0
KM484688.1,LSU,-1,0.0
KM486341.1,LSU,1346,1.0
KM487949.1,LSU,-1,0.0
KM487966.1,LSU,2363,0.6834597
KM487974.1,LSU,2032,0.8997709
KM487977.1,LSU,8316,1.0
KM489523.1,LSU,11093,1.0
KM591583.1,LSU,9647,0.9290535
KM603185.1,LSU,293,1.0
KM656144.1,LSU,-1,0.0
KM656145.1,LSU,-1,0.0
KM656148.1,LSU,-1,0.0
KM658308.1,LSU,8624,1.0
KM820807.1,LSU,13856,1.0
KM820808.1,LSU,-1,0.0
KM820809.1,LSU,5967,0.70594287
KM853378.1,LSU,1823,1.0
KM853381.1,LSU,-1,0.0
KM853388.1,LSU,-1,0.0
KM853391.1,LSU,2976,1.0
KM853392.1,LSU,201,1.0
KM853404.1,LSU,1588,1.0
KM853414.1,LSU,-1,0.0
KM853473.1,LSU,1340,1.0
KM853519.1,LSU,857,1.0
KM891057.1,LSU,6914,0.99053425
KM891087.1,LSU,6914,1.0
KP006450.1,LSU,4303,1.0
KP056219.1,LSU,20706,1.0
KP056241.1,LSU,12475,1.0
KP056245.1,LSU,-1,0.0
KP056247.1,LSU,-1,0.0
KP058516.1,LSU,884,1.0
KP068153.1,LSU,-1,0.0
KP085098.1,LSU,2936,1.0
KP098558.1,LSU,4362,1.0
KP134081.1,LSU,6463,1.0
KP134082.1,LSU,2752,1.0
KP134083.1,LSU,-1,0.0
KP135199.1,LSU,5617,1.0
KP135203.1,LSU,6952,1.0
KP135204.1,LSU,7463,1.0
KP135206.1,LSU,-1,0.0
KP135208.1,LSU,14932,0.37049568
KP135210.1,LSU,22855,0.896755
KP135213.1,LSU,6404,1.0
KP135214.1,LSU,25937,1.0
KP135217.1,LSU,22855,1.0
KP135220.1,LSU,6980,0.6829697
KP135222.1,LSU,6414,1.0
KP135225.1,LSU,16349,0.9988178
KP135228.1,LSU,-1,0.0
KP135231.1,LSU,20332,1.0
KP135232.1,LSU,-1,0.0
KP135234.1,LSU,16167,0.91808766
KP135242.1,LSU,6404,1.0
KP135256.1,LSU,9895,0.7397531
KP135262.1,LSU,4474,1.0
KP135263.1,LSU,-1,0.0
KP135267.1,LSU,7617,1.0
KP135283.1,LSU,2722,1.0
KP135286.1,LSU,8194,1.0
KP135287.1,LSU,12833,0.833193
KP170713.1,LSU,8333,1.0
KP170980.1,LSU,2028,1.0
KP170992.1,LSU,6244,1.0
KP171003.1,LSU,3150,1.0
KP171058.1,LSU,-1,0.0
KP171070.1,LSU,9895,0.85256594
KP171087.1,LSU,-1,0.0
KP171089.1,LSU,3963,1.0
